,report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
764,1986,MD00301,"Baltimore County, MD",690668.0,6792.0,31.0,192.0,5185.0,1384.0,12.0,983.4,4.49,27.8,750.72,200.39
765,1986,MDBPD00,"Baltimore, MD",783542.0,15229.0,240.0,660.0,6340.0,7989.0,12.0,1943.61,30.63,84.23,809.15,1019.6
766,1986,MA01301,"Boston, MA",574107.0,12395.0,105.0,516.0,5549.0,6225.0,12.0,2159.01,18.29,89.88,966.54,1084.29
767,1986,NY01401,"Buffalo, NY",339685.0,3755.0,35.0,281.0,1906.0,1533.0,12.0,1105.44,10.3,82.72,561.11,451.3
768,1986,NC06001,"Charlotte, NC",339767.0,5487.0,53.0,305.0,3675.0,1454.0,12.0,1614.93,15.6,89.77,1081.62,427.94
769,1986,ILCPD00,"Chicago, IL",3003105.0,68909.0,754.0,3708.0,33529.0,30918.0,12.0,2294.59,25.11,123.47,1116.48,1029.53
770,1986,OHCIP00,"Cincinnati, OH",370482.0,3340.0,46.0,291.0,1787.0,1216.0,12.0,901.53,12.42,78.55,482.34,328.22
771,1986,OHCLP00,"Cleveland, OH",546544.0,7115.0,124.0,773.0,2520.0,3698.0,12.0,1301.82,22.69,141.43,461.08,676.62
772,1986,OHCOP00,"Columbus, OH",566115.0,5148.0,78.0,550.0,2265.0,2255.0,12.0,909.36,13.78,97.15,400.1,398.33
773,1986,TXDPD00,"Dallas, TX",1016488.0,19275.0,347.0,1255.0,8384.0,9289.0,12.0,1896.23,34.14,123.46,824.8,913.83
774,1986,CODPD00,"Denver, CO",518625.0,4650.0,91.0,424.0,2036.0,2099.0,12.0,896.6,17.55,81.75,392.58,404.72
775,1986,MI82349,"Detroit, MI",1096947.0,27277.0,648.0,1351.0,8857.0,16421.0,12.0,2486.63,59.07,123.16,807.42,1496.97
776,1986,TX07102,"El Paso, TX",483925.0,4734.0,46.0,198.0,3451.0,1039.0,12.0,978.25,9.51,40.92,713.13,214.7
777,1986,VA02901,"Fairfax County, VA",658583.0,964.0,14.0,69.0,386.0,495.0,12.0,146.37,2.13,10.48,58.61,75.16
778,1986,TX22012,"Fort Worth, TX",432542.0,7870.0,200.0,559.0,3738.0,3373.0,12.0,1819.48,46.24,129.24,864.19,779.81
779,1986,CA01005,"Fresno, CA",281554.0,3426.0,53.0,241.0,1816.0,1316.0,12.0,1216.82,18.82,85.6,644.99,467.41
780,1986,HI00200,"Honolulu, HI",823306.0,2076.0,46.0,241.0,737.0,1052.0,12.0,252.15,5.59,29.27,89.52,127.78
781,1986,TXHPD00,"Houston, TX",1779677.0,20576.0,408.0,1524.0,7718.0,10926.0,12.0,1156.16,22.93,85.63,433.67,613.93
782,1986,INIPD00,"Indianapolis, IN",470591.0,4307.0,63.0,438.0,2235.0,1571.0,12.0,915.23,13.39,93.07,474.93,333.84
783,1986,FL01602,"Jacksonville, FL",616668.0,8003.0,119.0,618.0,4281.0,2985.0,12.0,1297.78,19.3,100.22,694.21,484.05
784,1986,MOKPD00,"Kansas City, MO",448237.0,9673.0,116.0,460.0,5655.0,3442.0,12.0,2158.01,25.88,102.62,1261.61,767.9
785,1986,NV00201,"Las Vegas, NV",463158.0,3947.0,75.0,323.0,1616.0,1933.0,12.0,852.19,16.19,69.74,348.91,417.35
786,1986,CA01941,"Long Beach, CA",398983.0,4839.0,62.0,220.0,1783.0,2774.0,12.0,1212.83,15.54,55.14,446.89,695.27
787,1986,CA01900,"Los Angeles County, CA",1061016.0,11499.0,170.0,472.0,7459.0,3398.0,12.0,1083.77,16.02,44.49,703.01,320.26
788,1986,CA01942,"Los Angeles, CA",3260856.0,66378.0,834.0,2330.0,33284.0,29930.0,12.0,2035.6,25.58,71.45,1020.71,917.86
790,1986,TNMPD00,"Memphis, TN",660255.0,10477.0,161.0,919.0,3578.0,5819.0,12.0,1586.81,24.38,139.19,541.91,881.33
791,1986,AZ00717,"Mesa, AZ",210702.0,1208.0,11.0,117.0,841.0,239.0,12.0,573.32,5.22,55.53,399.14,113.43
792,1986,FL01300,"Miami-Dade County, FL",901784.0,14934.0,162.0,589.0,8385.0,5798.0,12.0,1656.05,17.96,65.31,929.82,642.95
793,1986,FL01306,"Miami, FL",396374.0,11676.0,148.0,221.0,5540.0,5767.0,12.0,2945.7,37.34,55.76,1397.67,1454.94
794,1986,WIMPD00,"Milwaukee, WI",623278.0,6135.0,83.0,444.0,3401.0,2207.0,12.0,984.31,13.32,71.24,545.66,354.1
795,1986,MN02711,"Minneapolis, MN",362845.0,5959.0,44.0,492.0,2622.0,2801.0,12.0,1642.3,12.13,135.6,722.62,771.95
796,1986,MD01604,"Montgomery County, MD",583337.0,1630.0,9.0,139.0,834.0,648.0,12.0,279.43,1.54,23.83,142.97,111.09
797,1986,TN01901,"Nashville, TN",470906.0,4218.0,93.0,410.0,1762.0,1953.0,12.0,895.72,19.75,87.07,374.17,414.73
798,1986,NY02900,"Nassau County, NY",1063822.0,1978.0,19.0,86.0,867.0,1006.0,12.0,185.93,1.79,8.08,81.5,94.56
799,1986,LANPD00,"New Orleans, LA",563927.0,9165.0,197.0,456.0,3347.0,5165.0,12.0,1625.21,34.93,80.86,593.52,915.9
800,1986,NY03030,"New York City, NY",7179609.0,143251.0,1582.0,3536.0,57306.0,80827.0,12.0,1995.25,22.03,49.25,798.18,1125.79
801,1986,NJNPD00,"Newark, NJ",318801.0,10160.0,113.0,589.0,3994.0,5464.0,12.0,3186.94,35.45,184.75,1252.82,1713.92
802,1986,CA00109,"Oakland, CA",370556.0,6985.0,129.0,538.0,2531.0,3787.0,12.0,1885.01,34.81,145.19,683.03,1021.98
803,1986,OK05506,"Oklahoma City, OK",444119.0,4239.0,60.0,425.0,2270.0,1484.0,12.0,954.47,13.51,95.7,511.12,334.14
804,1986,NB02802,"Omaha, NE",332368.0,2726.0,30.0,225.0,1844.0,627.0,12.0,820.18,9.03,67.7,554.81,188.65
805,1986,FL04804,"Orlando, FL",145882.0,3416.0,14.0,172.0,2001.0,1229.0,12.0,2341.62,9.6,117.9,1371.66,842.46
806,1986,PAPEP00,"Philadelphia, PA",1645144.0,17207.0,343.0,1086.0,6131.0,9647.0,12.0,1045.93,20.85,66.01,372.67,586.39
807,1986,AZ00723,"Phoenix, AZ",927055.0,9238.0,122.0,567.0,5577.0,2972.0,12.0,996.49,13.16,61.16,601.58,320.59
808,1986,PAPPD00,"Pittsburgh, PA",402204.0,4707.0,47.0,253.0,1154.0,3253.0,12.0,1170.3,11.69,62.9,286.92,808.79
809,1986,OR02602,"Portland, OR",368439.0,8804.0,46.0,438.0,4433.0,3887.0,12.0,2389.54,12.49,118.88,1203.18,1054.99
810,1986,MD01721,"Prince George's County, MD",588222.0,5294.0,47.0,396.0,2735.0,2116.0,12.0,900.0,7.99,67.32,464.96,359.73
811,1986,NC09201,"Raleigh, NC",173901.0,1163.0,16.0,76.0,732.0,339.0,12.0,668.77,9.2,43.7,420.93,194.94
812,1986,CA03404,"Sacramento, CA",320256.0,4238.0,70.0,258.0,1696.0,2214.0,12.0,1323.32,21.86,80.56,529.58,691.32
813,1986,UT01803,"Salt Lake City, UT",166182.0,1246.0,20.0,107.0,613.0,506.0,12.0,749.78,12.03,64.39,368.87,304.49
814,1986,TXSPD00,"San Antonio, TX",879332.0,6237.0,162.0,805.0,2008.0,3262.0,12.0,709.29,18.42,91.55,228.36,370.96
815,1986,CA03711,"San Diego, CA",1011376.0,8522.0,102.0,391.0,4044.0,3985.0,12.0,842.61,10.09,38.66,399.85,394.02
816,1986,CA03801,"San Francisco, CA",750544.0,9506.0,114.0,492.0,3815.0,5085.0,12.0,1266.55,15.19,65.55,508.3,677.51
817,1986,CA04313,"San Jose, CA",722560.0,4020.0,39.0,430.0,2425.0,1126.0,12.0,556.36,5.4,59.51,335.61,155.83
818,1986,WASPD00,"Seattle, WA",501279.0,6790.0,50.0,443.0,3505.0,2792.0,12.0,1354.54,9.97,88.37,699.21,556.98
819,1986,MOSPD00,"St. Louis, MO",434298.0,9889.0,195.0,373.0,5995.0,3326.0,12.0,2277.01,44.9,85.89,1380.39,765.83
820,1986,NY05101,"Suffolk County, NY",1190985.0,2595.0,30.0,136.0,1241.0,1188.0,11.0,217.89,2.52,11.42,104.2,99.75
821,1986,FL02902,"Tampa, FL",293030.0,8147.0,79.0,375.0,4181.0,3512.0,12.0,2780.26,26.96,127.97,1426.82,1198.51
822,1986,AZ01003,"Tucson, AZ",397023.0,3644.0,41.0,251.0,2310.0,1042.0,12.0,917.83,10.33,63.22,581.83,262.45
823,1986,OK07205,"Tulsa, OK",375335.0,3295.0,40.0,272.0,2125.0,858.0,12.0,877.88,10.66,72.47,566.16,228.6
824,1986,VA12800,"Virginia Beach, VA",316959.0,736.0,25.0,85.0,290.0,336.0,12.0,232.21,7.89,26.82,91.49,106.01
825,1986,DCMPD00,"Washington, DC",626000.0,9422.0,194.0,328.0,4181.0,4719.0,12.0,1505.11,30.99,52.4,667.89,753.83
826,1986,KS08703,"Wichita, KS",286163.0,1531.0,23.0,261.0,661.0,586.0,12.0,535.01,8.04,91.21,230.99,204.78
828,1987,NM00101,"Albuquerque, NM",371756.0,3845.0,48.0,211.0,2599.0,987.0,12.0,1034.28,12.91,56.76,699.11,265.5
829,1987,TX22001,"Arlington, TX",251372.0,1412.0,18.0,92.0,791.0,511.0,12.0,561.72,7.16,36.6,314.67,203.28
830,1987,GAAPD00,"Atlanta, GA",429953.0,12893.0,207.0,636.0,6950.0,5100.0,12.0,2998.7,48.14,147.92,1616.46,1186.18
831,1987,CO00101,"Aurora, CO",219945.0,2700.0,20.0,118.0,2038.0,524.0,12.0,1227.58,9.09,53.65,926.6,238.24
832,1987,TX22701,"Austin, TX",469542.0,2313.0,39.0,284.0,1005.0,985.0,12.0,492.61,8.31,60.48,214.04,209.78
833,1987,MD00301,"Baltimore County, MD",681068.0,5544.0,32.0,199.0,3897.0,1416.0,12.0,814.02,4.7,29.22,572.19,207.91
834,1987,MDBPD00,"Baltimore, MD",764893.0,14295.0,226.0,595.0,6008.0,7466.0,12.0,1868.89,29.55,77.79,785.47,976.08
835,1987,MA01301,"Boston, MA",575882.0,11954.0,76.0,550.0,5920.0,5408.0,12.0,2075.77,13.2,95.51,1027.99,939.08
836,1987,NY01401,"Buffalo, NY",325787.0,3555.0,35.0,268.0,1700.0,1552.0,12.0,1091.2,10.74,82.26,521.81,476.38
837,1987,NC06001,"Charlotte, NC",356596.0,5992.0,52.0,308.0,4146.0,1486.0,12.0,1680.33,14.58,86.37,1162.66,416.72
838,1987,ILCPD00,"Chicago, IL",3018338.0,68368.0,689.0,3692.0,34172.0,29815.0,12.0,2265.09,22.83,122.32,1132.15,987.8
839,1987,OHCIP00,"Cincinnati, OH",371585.0,3167.0,69.0,344.0,1571.0,1183.0,12.0,852.29,18.57,92.58,422.78,318.37
840,1987,OHCLP00,"Cleveland, OH",548171.0,6964.0,145.0,750.0,2528.0,3541.0,12.0,1270.41,26.45,136.82,461.17,645.97
841,1987,OHCOP00,"Columbus, OH",567800.0,5381.0,85.0,534.0,1898.0,2864.0,12.0,947.69,14.97,94.05,334.27,504.4
842,1987,TXDPD00,"Dallas, TX",1009947.0,20086.0,323.0,1260.0,9412.0,9091.0,12.0,1988.82,31.98,124.76,931.93,900.15
843,1987,CODPD00,"Denver, CO",509529.0,3841.0,79.0,401.0,1749.0,1612.0,12.0,753.83,15.5,78.7,343.26,316.37
844,1987,MI82349,"Detroit, MI",1091523.0,27778.0,686.0,1417.0,10582.0,15093.0,12.0,2544.88,62.85,129.82,969.47,1382.75
845,1987,TX07102,"El Paso, TX",494954.0,4332.0,25.0,219.0,3119.0,969.0,12.0,875.23,5.05,44.25,630.16,195.78
846,1987,VA02901,"Fairfax County, VA",690273.0,965.0,14.0,68.0,354.0,529.0,12.0,139.8,2.03,9.85,51.28,76.64
847,1987,TX22012,"Fort Worth, TX",432305.0,7691.0,135.0,476.0,3810.0,3270.0,12.0,1779.07,31.23,110.11,881.32,756.41
848,1987,CA01005,"Fresno, CA",291855.0,3373.0,33.0,196.0,2048.0,1096.0,12.0,1155.71,11.31,67.16,701.72,375.53
849,1987,HI00200,"Honolulu, HI",832614.0,2258.0,36.0,322.0,915.0,985.0,12.0,271.19,4.32,38.67,109.89,118.3
850,1987,TXHPD00,"Houston, TX",1739999.0,18971.0,323.0,1172.0,7784.0,9692.0,12.0,1090.29,18.56,67.36,447.36,557.01
851,1987,INIPD00,"Indianapolis, IN",478693.0,4543.0,57.0,432.0,2720.0,1334.0,12.0,949.04,11.91,90.25,568.21,278.68
852,1987,FL01602,"Jacksonville, FL",629887.0,9577.0,147.0,609.0,4945.0,3876.0,12.0,1520.43,23.34,96.68,785.06,615.35
853,1987,MOKPD00,"Kansas City, MO",444382.0,8423.0,131.0,486.0,4527.0,3279.0,12.0,1895.44,29.48,109.37,1018.72,737.88
854,1987,NV00201,"Las Vegas, NV",481393.0,3884.0,47.0,308.0,1692.0,1837.0,12.0,806.83,9.76,63.98,351.48,381.6
855,1987,CA01941,"Long Beach, CA",406297.0,4660.0,62.0,221.0,1910.0,2467.0,12.0,1146.94,15.26,54.39,470.1,607.19
